id_aviso,pais,ciudad,localidad,zona_barrio,lat,lon,tipo_inmueble,estado_propiedad,tipo_negocio,titulo,descripcion,precio_lista_cop,precio_estimado_cop,precio_por_m2,canon_mensual_cop,area_total_m2,area_privada_m2,balcon_m2,terraza_m2,alcobas,banos,parqueaderos,parqueadero_tipo,piso,pisos_edificio,estrato,antiguedad_anos,anio_construccion,orientacion,vista,amoblado,mascotas,ascensor,cuota_admon_mensual,impuesto_predial_anual,mantenimiento_mensual,amenidad_piscina,amenidad_gimnasio,amenidad_bbq,amenidad_zonas_verdes,seguridad,cercano_metro,cercano_transmilenio,distancia_cbd_km,score_caminabilidad,score_ruido,tipo_vendedor,heating,cooling,internet,energia_respaldo,planta_electrica,smart_home,fotos_cnt,tour_360,tour_virtual,contactos_7d,tiempo_respuesta_h,dias_en_mercado,publicado,hot_listing,vendido_en_30d
0c483806-0421-4833-8a52-30c708da42b8,Colombia,Cali,Comuna 2,Prados del Norte,3.413899,-76.530942,Lote,Usada,Venta,"Lote en Prados del Norte, Cali - 0h/0b 44m2","Amplio lote con 0 habitaciones y 0 baños, 0 parqueaderos, orientación N, vista a Ciudad. Estrato 4. Cercano a transporte. Amenidades: piscina: True, gimnasio: True, zonas verdes: False. Administración 0 COP/mes. Construido en 2009.",67970000,66690000,1502235.02,,44.39,44.39,0.0,0.0,0,0,0,No tiene,0,0,4,16,2009,N,Ciudad,False,True,False,0,210000,53273,True,True,False,False,"CCTV,Citófono,Portería 24h",False,False,1.12,70,66,Propietario,Caldera central,Mini-split,HFC,False,False,False,18,False,True,12,13,32,2025-10-06,1,0
c4392f02-59f5-4d52-a07b-02bd1ba89127,Colombia,Medellín,Robledo,Pajarito,6.204831,-75.593939,Apartamento,Usada,Arriendo,"Apartamento en Pajarito, Medellín - 1h/2b 66m2","Amplio apartamento con 1 habitaciones y 2 baños, 2 parqueaderos, orientación SW, vista a Ciudad. Estrato 4. Cercano a transporte. Amenidades: piscina: True, gimnasio: True, zonas verdes: False. Administración 269,850 COP/mes. Construido en 2025.",230339000,228047000,3411277.57,1524000.0,66.85,64.89,3.93,0.0,1,2,2,Cubierto,8,10,4,0,2025,SW,Ciudad,True,False,True,269850,742000,120221,True,True,False,False,Citófono,True,False,3.66,87,42,Inmobiliaria,Eléctrico,Aire acondicionado,Fibra Óptica,False,False,False,15,True,False,4,1,90,2025-08-01,1,0
26c6e813-d94b-4097-bbd5-4c37e0dde2b0,Colombia,Cartagena,Crespo,Crespo Norte,10.367491,-75.47973,Lote,Nueva,Venta,"Lote en Crespo Norte, Cartagena - 0h/0b 100m2","Amplio lote con 0 habitaciones y 0 baños, 0 parqueaderos, orientación S, vista a Parque. Estrato 5. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: False. Administración 0 COP/mes. Construido en 2025.",377320000,365507000,3648202.68,,100.19,100.19,0.0,0.0,0,0,0,No tiene,0,0,5,0,2025,S,Parque,False,True,False,0,2041000,120226,False,False,False,False,"CCTV,Vigilancia móvil",False,False,10.52,66,39,Constructora,Caldera central,Mini-split,Cobre,False,False,False,20,False,True,2,13,23,2025-10-15,0,1
9d80d7ed-1679-408f-a46c-5b2473be9951,Colombia,Bucaramanga,Centro,Antonia Santos,7.166695,-73.172618,Apartamento,Usada,Venta,"Apartamento en Antonia Santos, Bucaramanga - 1h/2b 74m2","Amplio apartamento con 1 habitaciones y 2 baños, 0 parqueaderos, orientación S, vista a Interior. Estrato 3. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: True. Administración 294,759 COP/mes. Construido en 2020.",249798000,240505000,3220272.05,,74.68,71.35,6.67,0.0,1,2,0,No tiene,4,17,3,5,2020,S,Interior,False,True,True,294759,910000,89621,False,False,False,True,CCTV,False,False,3.64,52,46,Propietario,Caldera central,Aire acondicionado,HFC,False,False,False,8,True,False,12,16,127,2025-07-03,0,0
e9f39d59-ddea-4776-a174-c6f1b57eea6c,Colombia,Bucaramanga,Cañaveral,Caracolí,7.181123,-73.135393,Casa,En construcción,Arriendo,"Casa en Caracolí, Bucaramanga - 2h/2b 177m2","Amplio casa con 2 habitaciones y 2 baños, 2 parqueaderos, orientación NW, vista a Montaña. Estrato 3. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: True. Administración 65,537 COP/mes. Construido en 2025.",600847000,591794000,3325083.73,2601000.0,177.98,167.64,0.0,20.68,2,2,2,Descubierto,1,0,3,0,2025,NW,Montaña,False,True,False,65537,3156000,253574,False,False,True,True,"Biométrico,Citófono,Portería 24h",False,False,11.87,56,44,Propietario,Ninguno,Ninguno,Fibra Óptica,True,False,False,4,False,True,3,5,94,2025-07-30,0,0
6dcdb784-c535-43e9-a769-97f2a1fa2e80,Colombia,Manizales,La Enea,La Enea,5.054761,-75.493039,Apartamento,Usada,Venta,"Apartamento en La Enea, Manizales - 2h/1b 122m2","Amplio apartamento con 2 habitaciones y 1 baños, 1 parqueaderos, orientación N, vista a Interior. Estrato 4. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: True. Administración 264,545 COP/mes. Construido en 2006.",362905000,339831000,2771051.04,,122.64,120.99,3.3,0.0,2,1,1,Comunal,11,8,4,19,2006,N,Interior,False,True,True,264545,1783000,167163,False,False,False,True,"Portería 24h,Vigilancia móvil",False,False,10.11,69,56,Inmobiliaria,Caldera central,Ninguno,Sin servicio,False,False,False,8,False,False,0,18,42,2025-09-12,0,0
8c8de666-0010-4ca0-bb97-520d4f5e9a9d,Colombia,Manizales,Centro,Parque Bolívar,5.055691,-75.505998,Apartamento,Usada,Venta,"Apartamento en Parque Bolívar, Manizales - 2h/1b 90m2","Amplio apartamento con 2 habitaciones y 1 baños, 1 parqueaderos, orientación NW, vista a Ciudad. Estrato 5. Cercano a transporte. Amenidades: piscina: False, gimnasio: True, zonas verdes: False. Administración 288,323 COP/mes. Construido en 2023.",254825000,244370000,2689041.72,,90.88,86.3,9.14,0.0,2,1,1,Cubierto,11,14,5,2,2023,NW,Ciudad,False,False,True,288323,1237000,129051,False,True,False,False,"Biométrico,Portería 24h",False,False,4.74,67,43,Constructora,Ninguno,Aire acondicionado,Cobre,False,False,False,11,False,True,6,11,88,2025-08-16,0,0
7677686d-8565-4f7f-aa2e-ecf14779aefe,Colombia,Manizales,Palogrande,La Arboleda,5.079625,-75.5308,Oficina,Usada,Arriendo,"Oficina en La Arboleda, Manizales - 0h/1b 61m2","Amplio oficina con 0 habitaciones y 1 baños, 0 parqueaderos, orientación N, vista a Parque. Estrato 3. Cercano a transporte. Amenidades: piscina: False, gimnasio: True, zonas verdes: False. Administración 314,248 COP/mes. Construido en 2017.",195367000,189124000,3096199.14,1014000.0,61.08,61.08,0.0,0.0,0,1,0,No tiene,9,13,3,8,2017,N,Parque,True,False,True,314248,804000,73299,False,True,False,False,"CCTV,Portería 24h,Vigilancia móvil",False,False,11.32,68,58,Inmobiliaria,Calentador a gas,Aire acondicionado,Sin servicio,False,False,False,11,False,True,10,6,80,2025-08-14,0,0
b9c76bab-db8a-4bec-b4fa-11f8ae20fa3a,Colombia,Cartagena,Pie de la Popa,Los Caracoles,10.369165,-75.537028,Lote,Usada,Venta,"Lote en Los Caracoles, Cartagena - 0h/0b 153m2","Amplio lote con 0 habitaciones y 0 baños, 0 parqueaderos, orientación N, vista a Interior. Estrato 2. Cercano a transporte. Amenidades: piscina: False, gimnasio: True, zonas verdes: False. Administración 0 COP/mes. Construido en 2025.",281311000,263916000,1718807.54,,153.55,153.55,0.0,0.0,0,0,0,No tiene,0,0,2,0,2025,N,Interior,False,True,False,0,1130000,184255,False,True,True,False,"Citófono,Portería 24h",False,False,5.55,44,50,Inmobiliaria,Eléctrico,Ninguno,Sin servicio,False,False,False,8,True,False,23,1,56,2025-09-04,1,0
79c846ed-8cdf-4894-a050-d0fe24cb4630,Colombia,Cali,Comuna 5,Versalles,3.463053,-76.534465,Bodega,En construcción,Venta,"Bodega en Versalles, Cali - 0h/1b 768m2","Amplio bodega con 0 habitaciones y 1 baños, 0 parqueaderos, orientación E, vista a Parque. Estrato 2. Cercano a transporte. Amenidades: piscina: False, gimnasio: True, zonas verdes: True. Administración 148,136 COP/mes. Construido en 2025.",2257844000,2223077000,2894445.89,,768.05,768.05,0.0,0.0,0,1,0,No tiene,1,0,2,0,2025,E,Parque,True,False,False,148136,8376000,921659,False,True,False,True,"Citófono,Vigilancia móvil",False,False,4.33,75,27,Inmobiliaria,Caldera central,Ninguno,HFC,True,False,False,14,False,False,23,11,68,2025-08-31,1,0
a1475fde-c224-4dea-85b1-800bd593c2f2,Colombia,Barranquilla,Riomar,Villa Santos,10.936785,-74.834936,Oficina,Usada,Venta,"Oficina en Villa Santos, Barranquilla - 0h/1b 84m2","Amplio oficina con 0 habitaciones y 1 baños, 1 parqueaderos, orientación NE, vista a Mar. Estrato 4. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: True. Administración 578,112 COP/mes. Construido en 2016.",507296000,489045000,5813035.17,,84.13,84.13,0.0,0.0,0,1,1,Cubierto,6,4,4,9,2016,NE,Mar,False,True,True,578112,3306000,120955,False,False,False,True,Biométrico,False,True,6.63,54,42,Propietario,Calentador a gas,Aire acondicionado,Sin servicio,False,False,False,4,False,True,13,12,52,2025-09-07,0,0
af6e0034-101d-44ce-8253-25ad2d299864,Colombia,Manizales,Centro,Parque Bolívar,5.114346,-75.541603,Lote,Usada,Venta,"Lote en Parque Bolívar, Manizales - 0h/0b 178m2","Amplio lote con 0 habitaciones y 0 baños, 0 parqueaderos, orientación NW, vista a Ciudad. Estrato 3. Cercano a transporte. Amenidades: piscina: True, gimnasio: False, zonas verdes: True. Administración 0 COP/mes. Construido en 2008.",260186000,255942000,1430251.83,,178.95,178.95,0.0,0.0,0,0,0,No tiene,0,0,3,17,2008,NW,Ciudad,True,True,False,0,894000,214738,True,False,False,True,"Biométrico,CCTV,Portería 24h",False,False,8.18,42,28,Inmobiliaria,Ninguno,Aire acondicionado,Sin servicio,False,False,False,24,False,False,0,9,79,2025-08-15,0,0
30ba9669-5e9e-4145-92d3-18379e80e7b2,Colombia,Bogotá,Engativá,Minuto de Dios,4.696774,-74.08554,Lote,Nueva,Arriendo,"Lote en Minuto de Dios, Bogotá - 0h/0b 492m2","Amplio lote con 0 habitaciones y 0 baños, 0 parqueaderos, orientación NE, vista a Montaña. Estrato 4. Cercano a transporte. Amenidades: piscina: False, gimnasio: True, zonas verdes: False. Administración 0 COP/mes. Construido en 2024.",2068250000,1986222000,4029477.14,11458000.0,492.92,492.92,0.0,0.0,0,0,0,No tiene,0,0,4,0,2024,NE,Montaña,False,False,False,0,9646000,591508,False,True,False,False,"CCTV,Citófono,Portería 24h",False,True,5.91,66,52,Constructora,Eléctrico,Aire acondicionado,Cobre,False,False,False,16,False,False,19,1,112,2025-07-13,0,0
e03a16c9-5dcd-45b7-a828-861791b74535,Colombia,Cartagena,Crespo,Crespo Sur,10.37574,-75.448631,Lote,Usada,Venta,"Lote en Crespo Sur, Cartagena - 0h/0b 355m2","Amplio lote con 0 habitaciones y 0 baños, 0 parqueaderos, orientación SE, vista a Mar. Estrato 4. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: False. Administración 0 COP/mes. Construido en 2024.",714370000,691915000,1943999.42,,355.92,355.92,0.0,0.0,0,0,0,No tiene,0,0,4,0,2024,SE,Mar,False,True,False,0,3112000,427108,False,False,False,False,"Portería 24h,Vigilancia móvil",True,False,9.4,68,49,Constructora,Caldera central,Mini-split,Fibra Óptica,False,False,False,17,False,False,30,15,6,2025-11-02,1,1
ce991f9f-e772-408e-8722-404c75e44a2d,Colombia,Bogotá,Engativá,Villa Amalia,4.694941,-74.104416,Apartamento,Usada,Venta,"Apartamento en Villa Amalia, Bogotá - 2h/2b 189m2","Amplio apartamento con 2 habitaciones y 2 baños, 0 parqueaderos, orientación SW, vista a Montaña. Estrato 4. Cercano a transporte. Amenidades: piscina: False, gimnasio: True, zonas verdes: True. Administración 120,960 COP/mes. Construido en 2014.",774901000,726644000,3831386.53,,189.66,185.07,9.17,0.0,2,2,0,No tiene,1,21,4,11,2014,SW,Montaña,True,True,True,120960,4425000,227587,False,True,True,True,"Citófono,Vigilancia móvil",False,False,8.67,82,62,Propietario,Eléctrico,Ninguno,Cobre,False,False,False,5,False,True,19,20,1,2025-10-23,1,1
c6246e0d-7c83-4d72-b6c4-0e829e1c060c,Colombia,Medellín,Buenos Aires,Buenos Aires,6.23047,-75.590786,Finca,Usada,Venta,"Finca en Buenos Aires, Medellín - 3h/2b 20000m2","Amplio finca con 3 habitaciones y 2 baños, 4 parqueaderos, orientación E, vista a Montaña. Estrato 5. Cercano a transporte. Amenidades: piscina: True, gimnasio: True, zonas verdes: True. Administración 0 COP/mes. Construido en 2024.",31024620000,29800160000,1490008.02,,20000.0,19987.37,0.0,25.26,3,2,4,Descubierto,1,0,5,0,2024,E,Montaña,False,True,False,0,99212000,24080000,True,True,False,True,"Portería 24h,Vigilancia móvil",False,False,7.87,81,51,Inmobiliaria,Ninguno,Aire acondicionado,Fibra Óptica,False,False,False,8,False,False,13,18,5,2025-10-21,0,1
c27b9b08-be32-430e-a100-5f338bcfcd3e,Colombia,Bucaramanga,San Alonso,La Salle,7.190816,-73.178318,Apartamento,Usada,Venta,"Apartamento en La Salle, Bucaramanga - 2h/1b 33m2","Amplio apartamento con 2 habitaciones y 1 baños, 0 parqueaderos, orientación E, vista a Mar. Estrato 3. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: False. Administración 238,465 COP/mes. Construido en 1997.",103303000,98754000,2953655.09,,33.43,30.72,5.44,0.0,2,1,0,No tiene,2,14,3,28,1997,E,Mar,False,True,True,238465,746000,40121,False,False,False,False,CCTV,False,False,6.57,66,35,Propietario,Caldera central,Aire acondicionado,Cobre,False,False,False,10,True,True,6,7,22,2025-10-07,0,1
c4aa9feb-b620-4f37-b2ed-5679bcf14c2d,Colombia,Barranquilla,Metropolitana,La Concepción,10.975377,-74.763671,Bodega,Usada,Venta,"Bodega en La Concepción, Barranquilla - 0h/1b 927m2","Amplio bodega con 0 habitaciones y 1 baños, 1 parqueaderos, orientación NW, vista a Parque. Estrato 3. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: False. Administración 109,780 COP/mes. Construido en 2017.",2228874000,2075549000,2237727.53,,927.53,927.53,0.0,0.0,0,1,1,Cubierto,1,0,3,8,2017,NW,Parque,False,True,False,109780,11290000,1133030,False,False,True,False,"Citófono,Portería 24h,Vigilancia móvil",False,False,0.39,49,66,Inmobiliaria,Eléctrico,Mini-split,Cobre,False,False,False,18,True,True,14,1,80,2025-08-07,0,0
9403ca98-d5be-4a04-b0b7-cd2ef4c7a3a3,Colombia,Bucaramanga,San Alonso,Álvarez,7.108618,-73.142862,Lote,Nueva,Arriendo,"Lote en Álvarez, Bucaramanga - 0h/0b 95m2","Amplio lote con 0 habitaciones y 0 baños, 0 parqueaderos, orientación W, vista a Montaña. Estrato 2. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: True. Administración 0 COP/mes. Construido en 2025.",97075000,93385000,979065.08,650000.0,95.38,95.38,0.0,0.0,0,0,0,No tiene,0,0,2,0,2025,W,Montaña,False,False,False,0,730000,114458,False,False,True,True,Portería 24h,True,False,6.85,96,39,Inmobiliaria,Caldera central,Aire acondicionado,Fibra Óptica,False,False,False,17,False,True,0,7,37,2025-09-19,1,0
225ea576-8c02-43f7-8b84-2ca3a8d14186,Colombia,Bogotá,Teusaquillo,La Soledad,4.681282,-74.110336,Casa,Nueva,Arriendo,"Casa en La Soledad, Bogotá - 2h/2b 192m2","Amplio casa con 2 habitaciones y 2 baños, 3 parqueaderos, orientación NW, vista a Interior. Estrato 5. Cercano a transporte. Amenidades: piscina: False, gimnasio: True, zonas verdes: True. Administración 18,325 COP/mes. Construido en 2024.",1234989000,1152730000,5980000.58,5965000.0,192.76,182.84,0.0,19.84,2,2,3,Descubierto,1,0,5,0,2024,NW,Interior,False,False,False,18325,6142000,291317,False,True,False,True,Portería 24h,False,False,3.71,88,65,Propietario,Caldera central,Aire acondicionado,Fibra Óptica,False,False,False,14,False,False,7,8,58,2025-09-12,0,0
eb771077-4c3a-44be-96c2-feb060594173,Colombia,Manizales,Chipre,Chipre Bajo,5.054244,-75.529061,Lote,Usada,Venta,"Lote en Chipre Bajo, Manizales - 0h/0b 714m2","Amplio lote con 0 habitaciones y 0 baños, 0 parqueaderos, orientación SE, vista a Interior. Estrato 3. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: True. Administración 0 COP/mes. Construido en 2011.",789702000,746544000,1045342.68,,714.16,714.16,0.0,0.0,0,0,0,No tiene,0,0,3,14,2011,SE,Interior,False,True,False,0,2393000,856994,False,False,True,True,"Citófono,Vigilancia móvil",False,False,9.78,94,49,Inmobiliaria,Ninguno,Aire acondicionado,Fibra Óptica,False,False,False,18,False,False,19,6,62,2025-08-28,1,0
6f4742bd-9fae-49d9-893a-c136aa98679e,Colombia,Bucaramanga,Cañaveral,Caracolí,7.134056,-73.127298,Oficina,Nueva,Arriendo,"Oficina en Caracolí, Bucaramanga - 0h/1b 34m2","Amplio oficina con 0 habitaciones y 1 baños, 1 parqueaderos, orientación SW, vista a Parque. Estrato 3. Cercano a transporte. Amenidades: piscina: True, gimnasio: False, zonas verdes: False. Administración 520,329 COP/mes. Construido en 2025.",149687000,145909000,4266933.7,820000.0,34.2,34.2,0.0,0.0,0,1,1,Cubierto,12,9,3,0,2025,SW,Parque,False,False,True,520329,811000,61034,True,False,False,False,"Biométrico,Vigilancia móvil",False,False,9.07,55,42,Inmobiliaria,Calentador a gas,Aire acondicionado,Sin servicio,False,False,False,22,False,False,15,1,56,2025-09-07,0,0
d477b5a1-610b-48b1-bf0e-44c5a4487f96,Colombia,Manizales,Centro,La Estrella,5.045757,-75.503264,Oficina,Usada,Arriendo,"Oficina en La Estrella, Manizales - 0h/1b 28m2","Amplio oficina con 0 habitaciones y 1 baños, 0 parqueaderos, orientación E, vista a Montaña. Estrato 5. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: False. Administración 288,177 COP/mes. Construido en 2012.",120791000,112236000,3961478.07,662000.0,28.33,28.33,0.0,0.0,0,1,0,No tiene,14,3,5,13,2012,E,Montaña,False,True,True,288177,422000,33998,False,False,False,False,"CCTV,Citófono,Portería 24h",True,False,11.93,85,35,Constructora,Caldera central,Aire acondicionado,Fibra Óptica,False,False,False,12,False,False,0,2,79,2025-08-18,0,0
fd52d3ed-2a7a-4dee-9506-061a9f3133b9,Colombia,Bucaramanga,San Alonso,San Alonso,7.14221,-73.181626,Apartamento,Remodelada,Venta,"Apartamento en San Alonso, Bucaramanga - 3h/2b 113m2","Amplio apartamento con 3 habitaciones y 2 baños, 0 parqueaderos, orientación W, vista a Mar. Estrato 4. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: True. Administración 101,064 COP/mes. Construido en 2019.",432723000,423546000,3732863.57,,113.46,113.46,0.0,0.0,3,2,0,No tiene,12,2,4,6,2019,W,Mar,False,False,False,101064,1605000,136157,False,False,True,True,"Biométrico,Citófono,Portería 24h",False,False,6.33,61,57,Constructora,Caldera central,Aire acondicionado,HFC,False,False,True,16,False,False,0,11,13,2025-10-22,0,1
b3e714e6-da8a-4665-8887-7e5d735cf983,Colombia,Barranquilla,Sur Occidente,Las Nieves,10.962592,-74.783771,Oficina,Usada,Arriendo,"Oficina en Las Nieves, Barranquilla - 0h/1b 55m2","Amplio oficina con 0 habitaciones y 1 baños, 0 parqueaderos, orientación N, vista a Interior. Estrato 3. Cercano a transporte. Amenidades: piscina: False, gimnasio: True, zonas verdes: True. Administración 366,325 COP/mes. Construido en 2010.",206227000,199998000,3615306.1,1088000.0,55.32,55.32,0.0,0.0,0,1,0,No tiene,8,1,3,15,2010,N,Interior,False,True,True,366325,1076000,66384,False,True,False,True,"Portería 24h,Vigilancia móvil",False,False,4.25,100,31,Inmobiliaria,Caldera central,Aire acondicionado,Cobre,False,False,False,23,False,False,6,8,216,2025-04-10,0,0
036205a7-f40c-49e9-8053-ff3a9b8d8281,Colombia,Cali,Comuna 5,La Merced,3.527177,-76.550492,Casa,Nueva,Arriendo,"Casa en La Merced, Cali - 2h/2b 144m2","Amplio casa con 2 habitaciones y 2 baños, 3 parqueaderos, orientación NW, vista a Mar. Estrato 5. Cercano a transporte. Amenidades: piscina: False, gimnasio: True, zonas verdes: False. Administración 169,547 COP/mes. Construido en 2024.",658081000,643317000,4461487.95,3751000.0,144.19,138.49,0.0,11.41,2,2,3,Cubierto,2,0,5,0,2024,NW,Mar,True,False,False,169547,4252000,233032,False,True,False,False,"CCTV,Citófono,Vigilancia móvil",False,False,6.65,79,35,Inmobiliaria,Ninguno,Ninguno,Sin servicio,True,False,False,20,False,False,25,16,4,2025-10-29,1,0
02faf3fb-f5ee-45fa-9bcd-6babad162522,Colombia,Cali,Comuna 17,Caney,3.409051,-76.510894,Casa,Usada,Venta,"Casa en Caney, Cali - 3h/2b 96m2","Amplio casa con 3 habitaciones y 2 baños, 1 parqueaderos, orientación SW, vista a Mar. Estrato 4. Cercano a transporte. Amenidades: piscina: False, gimnasio: True, zonas verdes: False. Administración 107,361 COP/mes. Construido en 2024.",416821000,402046000,4184043.43,,96.09,89.56,0.0,13.07,3,2,1,Cubierto,3,0,4,1,2024,SW,Mar,False,True,False,107361,2938000,135308,False,True,True,False,"CCTV,Portería 24h,Vigilancia móvil",False,False,6.53,44,25,Constructora,Caldera central,Aire acondicionado,Cobre,False,False,False,23,False,False,11,1,37,2025-09-20,0,0
95311da7-d4e0-4937-9fa5-0f1fd9a64220,Colombia,Bucaramanga,San Alonso,La Concordia,7.119672,-73.11009,Bodega,En construcción,Venta,"Bodega en La Concordia, Bucaramanga - 0h/1b 432m2","Amplio bodega con 0 habitaciones y 1 baños, 0 parqueaderos, orientación W, vista a Montaña. Estrato 4. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: True. Administración 166,456 COP/mes. Construido en 2024.",1267616000,1240533000,2869012.94,,432.39,432.39,0.0,0.0,0,1,0,No tiene,1,0,4,0,2024,W,Montaña,False,False,False,166456,8060000,518868,False,False,True,True,"Citófono,Portería 24h,Vigilancia móvil",False,False,4.78,64,37,Inmobiliaria,Eléctrico,Aire acondicionado,Cobre,False,False,False,10,False,True,20,1,40,2025-10-03,0,0
1f91fbde-2377-423f-a85d-4f978e2207cc,Colombia,Medellín,Buenos Aires,Buenos Aires,6.264813,-75.541401,Oficina,Usada,Venta,"Oficina en Buenos Aires, Medellín - 0h/1b 207m2","Amplio oficina con 0 habitaciones y 1 baños, 0 parqueaderos, orientación N, vista a Mar. Estrato 4. Cercano a transporte. Amenidades: piscina: False, gimnasio: True, zonas verdes: False. Administración 548,538 COP/mes. Construido en 2018.",1128178000,1055117000,5079637.73,,207.71,207.71,0.0,0.0,0,1,0,No tiene,14,4,4,7,2018,N,Mar,False,False,True,548538,4600000,249258,False,True,False,False,Portería 24h,True,False,4.21,80,57,Inmobiliaria,Caldera central,Ninguno,HFC,False,False,False,9,True,True,0,4,138,2025-06-22,0,0
b73e9ab6-f126-4484-8e1b-d088ad79f792,Colombia,Manizales,Chipre,Chipre Bajo,5.050977,-75.541634,Casa,Nueva,Venta,"Casa en Chipre Bajo, Manizales - 5h/3b 95m2","Amplio casa con 5 habitaciones y 3 baños, 1 parqueaderos, orientación NW, vista a Ciudad. Estrato 3. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: False. Administración 41,052 COP/mes. Construido en 2024.",234102000,228996000,2394825.11,,95.62,83.26,0.0,24.73,5,3,1,Comunal,1,0,3,0,2024,NW,Ciudad,False,False,False,41052,1464000,134745,False,False,True,False,"Citófono,Vigilancia móvil",True,False,4.32,60,30,Propietario,Caldera central,Aire acondicionado,HFC,False,False,True,9,False,False,2,14,159,2025-06-04,0,0
da5cff58-1746-4de4-9d02-ec600acb1608,Colombia,Cartagena,Pie de la Popa,Amberes,10.404111,-75.470972,Lote,En construcción,Venta,"Lote en Amberes, Cartagena - 0h/0b 274m2","Amplio lote con 0 habitaciones y 0 baños, 0 parqueaderos, orientación N, vista a Ciudad. Estrato 4. Cercano a transporte. Amenidades: piscina: False, gimnasio: True, zonas verdes: False. Administración 0 COP/mes. Construido en 2024.",879628000,853787000,3104840.0,,274.99,274.99,0.0,0.0,0,0,0,No tiene,0,0,4,0,2024,N,Ciudad,False,False,False,0,6318000,329983,False,True,False,False,"Biométrico,Citófono,Portería 24h",False,False,9.82,64,22,Inmobiliaria,Eléctrico,Ninguno,HFC,False,False,False,20,False,False,0,5,34,2025-09-21,0,0
2abf3f51-e822-44bc-a1d2-34dde39377d4,Colombia,Medellín,Aranjuez,Campo Valdés,6.232883,-75.60663,Oficina,Nueva,Arriendo,"Oficina en Campo Valdés, Medellín - 0h/1b 97m2","Amplio oficina con 0 habitaciones y 1 baños, 1 parqueaderos, orientación E, vista a Ciudad. Estrato 3. Cercano a transporte. Amenidades: piscina: False, gimnasio: False, zonas verdes: False. Administración 300,101 COP/mes. Construido en 2024.",697484000,648467000,6680408.08,2549000.0,97.07,97.07,0.0,0.0,0,1,1,Cubierto,11,12,3,0,2024,E,Ciudad,False,False,True,300101,3505000,136484,False,False,False,False,"Citófono,Portería 24h,Vigilancia móvil",True,False,5.8,57,35,Constructora,Ninguno,Aire acondicionado,Sin servicio,False,False,False,6,False,False,21,7,19,2025-10-11,1,0
f856fc58-7310-4650-ace5-f46ceb8556eb,Colombia,Bogotá,Kennedy,Tintalá,4.683095,-74.016749,Finca,En construcción,Venta,"Finca en Tintalá, Bogotá - 1h/1b 14519m2","Amplio finca con 1 habitaciones y 1 baños, 3 parqueaderos, orientación W, vista a Mar. Estrato 1. Cercano a transporte. Amenidades: piscina: False, gimnasio: True, zonas verdes: True. Administración 0 COP/mes. Construido en 2024.",19850651000,19271328000,1327308.92,,14519.1,14510.26,0.0,17.67,1,1,3,Descubierto,1,0,1,0,2024,W,Mar,True,True,False,0,121789000,17482918,False,True,False,True,"Biométrico,Citófono",True,True,6.3,84,42,Propietario,Calentador a gas,Aire acondicionado,Fibra Óptica,False,False,False,19,True,False,21,10,140,2025-06-23,1,0
8698892e-089f-4041-81cb-e23a92e17003,Colombia,Cali,Comuna 19,Tequendama,3.444124,-76.544624,Finca,En construcción,Venta,"Finca en Tequendama, Cali - 1h/4b 17905m2","Amplio finca con 1 habitaciones y 4 baños, 1 parqueaderos, orientación SE, vista a Montaña. Estrato 5. Cercano a transporte. Amenidades: piscina: True, gimnasio: False, zonas verdes: False. Administración 0 COP/mes. Construido en 2024.",29653071000,28090756000,1568809.29,,17905.78,17901.88,0.0,7.8,1,4,1,Comunal,1,0,5,0,2024,SE,Montaña,False,True,False,0,183598000,21506937,True,False,False,False,"CCTV,Citófono",False,True,3.49,49,40,Propietario,Calentador a gas,Aire acondicionado,Sin servicio,True,False,False,24,False,False,6,21,37,2025-09-24,0,0
